metric,Block_Id,Terr_Id,report_dt,val
universalis,Каппа,C-887,9/30/2014,1038096.83
universalis,Эпсилон,D-927,11/30/2015,1038397.986
universalis,Эта,D-651,8/31/2014,1039076.809
universalis,Йота,D-829,1/31/2016,1039328.272
universalis,Эта,D-651,1/31/2015,1039361.405
universalis,Йота,C-735,1/31/2015,1039596.498
universalis,Бета,E-853,12/31/2017,1039790.63
universalis,Альфа,A-713,11/30/2014,1040681.618
universalis,Эпсилон,B-773,7/31/2017,1041361.517
universalis,Эпсилон,B-855,11/30/2017,1041386.246
universalis,Йота,D-998,4/30/2018,1042779.308
universalis,Альфа,E-649,12/31/2016,1043151.566
universalis,Дзета,C-757,3/31/2016,1043385.414
universalis,Дзета,A-700,6/30/2017,1043898.672
universalis,Бета,E-853,10/31/2018,1043993.094
universalis,Альфа,A-713,8/31/2014,1044606.928
universalis,Эпсилон,B-773,10/31/2017,1045268.323
universalis,Эта,B-889,2/28/2015,1045825.828
universalis,Бета,E-923,5/31/2016,1047675.546
universalis,Альфа,A-713,2/28/2015,1047805.94
universalis,Эпсилон,F-934,12/31/2017,1047842.34
universalis,Бета,E-923,7/31/2017,1047956.025
universalis,Каппа,D-949,3/31/2015,1048267.983
universalis,Каппа,C-887,10/31/2014,1048315.119
universalis,Эпсилон,B-773,11/30/2017,1049012.524
universalis,Бета,E-758,2/28/2018,1049557.229
universalis,Альфа,E-649,1/31/2018,1049801.935
universalis,Эпсилон,F-934,5/31/2018,1050117.649
universalis,Эпсилон,B-773,8/31/2017,1050508.808
universalis,Лямбда,C-964,4/30/2017,1050760.427
universalis,Эпсилон,D-927,10/31/2015,1051764.388
universalis,Каппа,D-949,4/30/2015,1051985.073
universalis,Каппа,A-735,11/30/2014,1052232.878
universalis,Альфа,B-785,6/30/2017,1053616.232
universalis,Бета,E-923,4/30/2016,1054013.789
universalis,Гамма,E-638,4/30/2017,1054443.942
universalis,Лямбда,B-854,8/31/2018,1054695.854
universalis,Эпсилон,D-927,7/31/2015,1054758.24
universalis,Бета,E-853,6/30/2018,1055406.3
universalis,Дзета,C-715,2/28/2015,1055548.019
universalis,Эта,F-834,12/31/2014,1056040.424
universalis,Эпсилон,D-927,8/31/2015,1056767.404
universalis,Эпсилон,B-895,10/31/2015,1057766.506
universalis,Эпсилон,D-839,3/31/2017,1057943.208
universalis,Йота,E-854,11/30/2017,1058896.7
universalis,Йота,A-800,12/31/2016,1059302.779
universalis,Йота,A-800,5/31/2017,1059549.643
universalis,Каппа,F-724,11/30/2015,1060111.131
universalis,Бета,E-758,1/31/2018,1060654.143
universalis,Лямбда,B-854,12/31/2017,1061681.437
universalis,Каппа,E-809,7/31/2018,1062719.892
universalis,Лямбда,E-996,9/30/2014,1063947.779
universalis,Лямбда,B-854,9/30/2018,1063990.567
universalis,Гамма,D-761,4/30/2017,1065151.921
universalis,Эпсилон,A-641,5/31/2016,1065188.578
universalis,Каппа,A-850,8/31/2016,1065618.564
universalis,Дзета,C-715,11/30/2014,1066593.921
universalis,Эпсилон,D-839,4/30/2017,1066653.266
universalis,Каппа,F-724,1/31/2016,1066740.149
universalis,Каппа,A-735,2/28/2015,1066821.22
universalis,Бета,E-923,3/31/2016,1066955.237
universalis,Йота,D-998,3/31/2018,1067129.79
universalis,Эпсилон,E-747,2/28/2017,1067691.136
universalis,Лямбда,A-814,10/31/2016,1068104.298
universalis,Альфа,E-649,9/30/2017,1069373.605
universalis,Каппа,E-809,8/31/2018,1069739.108
universalis,Каппа,F-902,8/31/2018,1069829.645
universalis,Эта,F-834,2/28/2016,1070193.606
universalis,Эта,F-834,6/30/2015,1072574.012
universalis,Эта,F-834,9/30/2015,1072981.854
universalis,Бета,E-923,6/30/2017,1073339.933
universalis,Эта,D-651,3/31/2015,1073385.569
universalis,Дзета,A-700,9/30/2017,1073674.246
universalis,Альфа,A-713,1/31/2015,1074010.003
universalis,Эта,F-834,7/31/2015,1075269.778
universalis,Каппа,F-902,7/31/2018,1075651.225
universalis,Эта,F-834,11/30/2015,1075895.822
universalis,Дзета,C-822,11/30/2016,1075959.312
universalis,Каппа,A-962,5/31/2014,1076290.591
universalis,Эпсилон,F-934,6/30/2018,1076309.409
universalis,Эта,E-846,4/30/2014,1076628.84
universalis,Каппа,F-724,10/31/2015,1076720.266
universalis,Тета,C-874,12/31/2014,1076858.927
universalis,Эта,B-889,11/30/2014,1077278.059
universalis,Бета,E-923,1/31/2017,1077767.235
universalis,Альфа,B-785,9/30/2017,1078256.267
universalis,Альфа,B-785,2/28/2018,1079253.83
universalis,Йота,C-735,3/31/2015,1079841.361
universalis,Гамма,E-638,3/31/2017,1079921.028
universalis,Йота,C-720,7/31/2014,1080697.186
universalis,Эта,B-889,10/31/2014,1080933.859
universalis,Лямбда,A-814,11/30/2016,1081214.015
universalis,Дзета,C-715,7/31/2014,1081328.992
universalis,Йота,C-735,4/30/2015,1082442.516
universalis,Каппа,A-850,7/31/2016,1082477.418
universalis,Бета,E-758,10/31/2017,1083024.007
universalis,Эта,F-834,8/31/2015,1083091.309
universalis,Дзета,C-822,10/31/2016,1083987.172
universalis,Йота,F-922,12/31/2016,1085196.85
universalis,Каппа,A-850,4/30/2017,1085687.31
universalis,Йота,A-800,9/30/2017,1086202.194
universalis,Тета,C-874,6/30/2015,1086283.126
universalis,Эпсилон,B-855,4/30/2018,1086411.49
universalis,Бета,E-923,12/31/2015,1086586.925
universalis,Бета,E-853,8/31/2018,1087842.598
universalis,Йота,A-800,6/30/2017,1088027.446
universalis,Йота,A-800,2/28/2018,1088525.205
universalis,Эпсилон,A-641,6/30/2016,1090081.959
universalis,Лямбда,C-964,3/31/2017,1090495.905
universalis,Каппа,C-887,6/30/2014,1090776.491
universalis,Каппа,D-949,9/30/2015,1090929.615
universalis,Эпсилон,B-895,4/30/2016,1091513.112
universalis,Дзета,C-757,5/31/2016,1091847.968
universalis,Дзета,C-757,12/31/2015,1092267.723
universalis,Йота,A-973,12/31/2014,1092382.667
universalis,Эта,B-889,7/31/2014,1093403.762
universalis,Каппа,D-949,5/31/2015,1094718.328
universalis,Эпсилон,B-895,11/30/2015,1094772.89
universalis,Дзета,C-715,10/31/2014,1096615.792
universalis,Каппа,C-887,2/28/2015,1097658.091
universalis,Каппа,F-724,7/31/2015,1098517.448
universalis,Эта,D-651,4/30/2015,1098845.697
universalis,Эта,E-846,3/31/2014,1099010.743
universalis,Бета,E-923,2/28/2017,1099701.085
universalis,Дзета,C-822,7/31/2016,1101021.004
universalis,Лямбда,A-746,6/30/2014,1102366.394
universalis,Каппа,A-735,1/31/2015,1102442.138
universalis,Эпсилон,D-927,1/31/2016,1102941.556
universalis,Йота,D-998,6/30/2018,1105466.369
universalis,Лямбда,A-746,5/31/2014,1106726.745
universalis,Альфа,B-642,4/30/2016,1107005.162
universalis,Лямбда,E-996,8/31/2014,1107323.058
universalis,Альфа,E-649,7/31/2017,1108152.393
universalis,Эпсилон,F-934,9/30/2018,1108700.916
universalis,Лямбда,B-854,10/31/2018,1108920.996
universalis,Эпсилон,E-747,11/30/2016,1109546.219
universalis,Дзета,C-822,8/31/2016,1109922.587
universalis,Каппа,A-850,3/31/2017,1109989.321
universalis,Эта,F-834,1/31/2016,1110058.109
universalis,Йота,F-922,5/31/2017,1110466.773
universalis,Йота,A-973,6/30/2015,1111980.605
universalis,Каппа,D-949,6/30/2015,1112484.168
universalis,Бета,E-853,7/31/2018,1114970.631
universalis,Лямбда,E-996,2/28/2015,1115040.025
universalis,Каппа,A-962,10/31/2014,1115165.538
universalis,Йота,C-720,8/31/2014,1116078.035
universalis,Каппа,D-949,8/31/2015,1116487.906
universalis,Дзета,A-700,10/31/2017,1116608.235
universalis,Эпсилон,B-895,3/31/2016,1117701.829
universalis,Эпсилон,E-747,7/31/2016,1118533.827
universalis,Эта,B-889,1/31/2015,1118558.898
universalis,Дзета,C-715,8/31/2014,1118760.45
universalis,Альфа,E-649,8/31/2017,1119920.646
universalis,Альфа,E-649,10/31/2017,1119940.993
universalis,Йота,F-922,6/30/2017,1120194.759
universalis,Йота,D-998,5/31/2018,1120239.34
universalis,Эпсилон,A-641,2/28/2017,1120368.883
universalis,Дзета,A-700,7/31/2017,1120496.127
universalis,Каппа,D-949,12/31/2014,1120677.42
universalis,Эпсилон,E-747,10/31/2016,1121714.127
universalis,Бета,E-923,11/30/2016,1121981.583
universalis,Эпсилон,E-747,8/31/2016,1122886.547
universalis,Лямбда,C-964,5/31/2017,1122984.045
universalis,Эпсилон,A-641,9/30/2016,1123216.683
universalis,Дзета,C-822,1/31/2017,1123286.715
universalis,Йота,C-735,5/31/2015,1123455.571
universalis,Йота,C-720,10/31/2014,1123955.55
universalis,Гамма,E-638,5/31/2017,1125596.536
universalis,Йота,F-922,2/28/2018,1126713.146
universalis,Каппа,C-887,1/31/2015,1127979.418
universalis,Дзета,C-715,1/31/2015,1128434.443
universalis,Альфа,B-785,10/31/2017,1128496.127
universalis,Лямбда,E-996,10/31/2014,1128510.796
universalis,Йота,E-854,4/30/2018,1128799.582
universalis,Альфа,B-785,7/31/2017,1128993.944
universalis,Йота,C-720,2/28/2015,1129985.812
universalis,Гамма,D-761,3/31/2017,1131522.743
universalis,Эта,B-889,8/31/2014,1131576.848
universalis,Йота,D-829,3/31/2016,1131615.994
universalis,Йота,C-720,11/30/2014,1131690.243
universalis,Бета,E-758,4/30/2018,1132049.92
universalis,Йота,A-800,1/31/2018,1132256.866
universalis,Йота,D-829,4/30/2016,1132310.425
universalis,Дзета,C-757,6/30/2016,1132485.184
universalis,Альфа,B-785,1/31/2018,1132571.562
universalis,Эпсилон,D-839,12/31/2016,1132924.06
universalis,Лямбда,A-814,4/30/2017,1133465.747
universalis,Лямбда,E-996,11/30/2014,1133789.179
universalis,Йота,A-800,7/31/2017,1133808.852
universalis,Альфа,B-642,3/31/2016,1135217.514
universalis,Каппа,A-850,2/28/2018,1135245.253
universalis,Гамма,F-891,4/30/2016,1135511.966
universalis,Эпсилон,F-934,7/31/2018,1136303.85
universalis,Гамма,E-638,2/28/2018,1136439.944
universalis,Эпсилон,F-934,10/31/2018,1136550.814
universalis,Альфа,A-713,3/31/2015,1136654.423
universalis,Гамма,F-891,5/31/2016,1138031.51
universalis,Гамма,E-638,12/31/2016,1138397.722
universalis,Каппа,F-724,8/31/2015,1140992.424
universalis,Эпсилон,B-773,4/30/2018,1141087.522
universalis,Дзета,A-700,11/30/2017,1141108.454
universalis,Каппа,D-949,7/31/2015,1141251.285
universalis,Альфа,E-649,4/30/2018,1141262.109
universalis,Каппа,D-949,2/28/2016,1141614.108
universalis,Каппа,F-610,4/30/2016,1142308.501
universalis,Альфа,A-713,4/30/2015,1142714.806
universalis,Йота,A-800,10/31/2017,1143140.697
universalis,Лямбда,C-964,6/30/2017,1143145.666
universalis,Эпсилон,B-855,3/31/2018,1143814.544
universalis,Йота,D-998,7/31/2018,1145053.181
universalis,Эпсилон,E-747,1/31/2017,1145182.285
universalis,Дзета,A-700,1/31/2018,1146450.372
universalis,Бета,E-923,10/31/2016,1147276.926
universalis,Дзета,A-700,8/31/2017,1148172.139
universalis,Эта,D-651,5/31/2015,1148677.834
universalis,Лямбда,C-964,1/31/2018,1149625.691
universalis,Альфа,E-649,11/30/2017,1150417.464
universalis,Гамма,D-761,1/31/2018,1150474.352
universalis,Йота,D-998,12/31/2017,1151226.258
universalis,Гамма,E-638,1/31/2018,1152869.908
universalis,Гамма,D-761,5/31/2017,1153697.855
universalis,Лямбда,E-996,1/31/2015,1154477.878
universalis,Йота,F-922,9/30/2017,1155920.518
universalis,Тета,C-874,7/31/2015,1156899.151
universalis,Эпсилон,F-934,8/31/2018,1157398.793
universalis,Лямбда,A-746,9/30/2014,1158329.878
universalis,Альфа,B-642,12/31/2015,1160664.721
universalis,Лямбда,C-964,12/31/2016,1161192.531
universalis,Эпсилон,D-927,4/30/2016,1162191.416
universalis,Йота,A-800,8/31/2017,1165222.381
universalis,Альфа,B-785,11/30/2017,1166164.253
universalis,Каппа,A-962,11/30/2014,1166170.488
universalis,Лямбда,A-746,7/31/2014,1166940.318
universalis,Дзета,C-715,4/30/2015,1169861.484
universalis,Эпсилон,B-773,3/31/2018,1170818.159
universalis,Каппа,F-610,3/31/2016,1170828.144
universalis,Йота,E-854,3/31/2018,1170859.622
universalis,Каппа,D-949,1/31/2016,1170953.517
universalis,Лямбда,C-964,2/28/2018,1171050.846
universalis,Эта,F-834,10/31/2015,1171240.306
universalis,Гамма,F-891,3/31/2016,1171860.659
universalis,Эпсилон,B-895,5/31/2016,1172597.083
universalis,Каппа,A-962,2/28/2015,1173706.708
universalis,Альфа,B-785,8/31/2017,1174042.813
universalis,Дзета,C-757,2/28/2017,1174207.871
universalis,Каппа,D-949,11/30/2015,1175325.417
universalis,Эта,E-846,5/31/2014,1175703.133
universalis,Йота,A-800,11/30/2017,1175816.605
universalis,Гамма,D-761,12/31/2016,1179178.887
universalis,Каппа,C-887,7/31/2014,1179236.6
universalis,Эта,D-651,12/31/2014,1179557.583
universalis,Йота,A-973,9/30/2015,1180293.726
universalis,Эпсилон,D-927,3/31/2016,1180800.597
universalis,Дзета,C-715,3/31/2015,1181326.282
universalis,Гамма,D-761,2/28/2018,1181866.981
universalis,Каппа,F-724,3/31/2016,1182235.098
universalis,Лямбда,A-814,3/31/2017,1183156.289
universalis,Лямбда,A-746,8/31/2014,1183624.668
universalis,Бета,E-758,8/31/2018,1184068.331
universalis,Йота,F-922,1/31/2018,1184497.085
universalis,Альфа,E-649,3/31/2018,1186170.231
universalis,Дзета,C-757,9/30/2016,1186894.401
universalis,Эпсилон,A-641,11/30/2016,1187175.969
universalis,Эпсилон,B-895,6/30/2016,1189359.008
universalis,Каппа,A-850,1/31/2018,1190077.467
universalis,Йота,C-720,1/31/2015,1191689.404
universalis,Каппа,D-949,10/31/2015,1193353.492
universalis,Йота,D-998,10/31/2018,1193715.22
universalis,Каппа,A-735,4/30/2015,1194655.756
universalis,Гамма,E-638,9/30/2017,1194889.421
universalis,Эта,B-889,3/31/2015,1195806.71
universalis,Гамма,E-638,6/30/2017,1195875.319
universalis,Гамма,D-761,6/30/2017,1195973.745
universalis,Лямбда,C-964,9/30/2017,1195986.053
universalis,Йота,C-735,12/31/2014,1196940.542
universalis,Каппа,A-850,5/31/2017,1197586.076
universalis,Эпсилон,B-855,5/31/2018,1198818.027
universalis,Альфа,A-713,5/31/2015,1199349.755
universalis,Эта,E-846,6/30/2014,1200837.532
universalis,Каппа,A-735,3/31/2015,1201597.614
universalis,Бета,E-758,5/31/2018,1201968.932
universalis,Каппа,F-724,4/30/2016,1202119.389
universalis,Эпсилон,A-641,10/31/2016,1202501.754
universalis,Каппа,A-850,12/31/2016,1202626.346
universalis,Каппа,C-887,8/31/2014,1203478.873
universalis,Йота,D-829,12/31/2015,1203681.41
universalis,Бета,E-758,7/31/2018,1204012.833
universalis,Йота,F-922,7/31/2017,1204179.529
universalis,Альфа,B-642,5/31/2016,1205841.721
universalis,Дзета,C-822,4/30/2017,1205897.428
universalis,Йота,D-998,9/30/2018,1206368.27
universalis,Бета,E-923,5/31/2017,1206380.896
universalis,Йота,D-829,5/31/2016,1207364.656
universalis,Эпсилон,A-641,1/31/2017,1207722.022
universalis,Лямбда,C-964,8/31/2017,1208030.579
universalis,Эта,B-889,4/30/2015,1208530.579
universalis,Эпсилон,D-839,5/31/2017,1208726.373
universalis,Йота,C-735,6/30/2015,1209792.706
universalis,Каппа,F-610,12/31/2015,1210128.413
universalis,Каппа,F-610,5/31/2016,1210300.525
universalis,Лямбда,A-814,5/31/2017,1210324.948
universalis,Каппа,A-962,1/31/2015,1210377.734
universalis,Йота,F-922,10/31/2017,1210599.049
universalis,Каппа,A-850,6/30/2017,1210913.404
universalis,Каппа,A-962,7/31/2015,1210968.079
universalis,Йота,D-998,8/31/2018,1211391.819
universalis,Дзета,C-715,5/31/2015,1211588.171
universalis,Дзета,C-822,3/31/2017,1212906.806
universalis,Лямбда,A-814,6/30/2017,1213417.281
universalis,Тета,C-874,9/30/2015,1214211.517
universalis,Каппа,A-850,9/30/2017,1215112.972
universalis,Бета,E-758,9/30/2018,1215430.547
universalis,Дзета,A-700,4/30/2018,1216199.936
universalis,Гамма,F-891,12/31/2015,1218500.289
universalis,Йота,A-973,7/31/2015,1218815.816
universalis,Эпсилон,B-855,6/30/2018,1218951.947
universalis,Каппа,A-962,6/30/2015,1220520.46
universalis,Эпсилон,D-839,2/28/2018,1220557.522
universalis,Эта,D-651,6/30/2015,1222052.038
universalis,Йота,A-973,8/31/2015,1222219.612
universalis,Лямбда,C-964,7/31/2017,1222281.38
universalis,Эпсилон,A-641,7/31/2016,1222377.687
universalis,Эпсилон,D-927,12/31/2015,1224592.44
universalis,Йота,A-973,2/28/2016,1226212.887
universalis,Бета,E-923,4/30/2017,1226626.619
universalis,Эта,F-834,4/30/2016,1226789.717
universalis,Тета,C-874,8/31/2015,1227220.044
universalis,Йота,E-854,12/31/2017,1228305.195
universalis,Каппа,C-887,12/31/2014,1228470.858
universalis,Эпсилон,B-895,12/31/2015,1228855.851
universalis,Бета,E-923,9/30/2017,1230477.297
universalis,Эпсилон,A-641,8/31/2016,1230605.827
universalis,Лямбда,C-964,10/31/2017,1230659.723
universalis,Йота,E-854,5/31/2018,1231442.321
universalis,Бета,E-923,8/31/2018,1232305.056
universalis,Тета,C-874,2/28/2016,1234684.874
universalis,Альфа,B-642,6/30/2016,1235532.857
universalis,Бета,E-758,6/30/2018,1235872.399
universalis,Эпсилон,B-855,12/31/2017,1236623.996
universalis,Гамма,E-638,11/30/2017,1236950.209
universalis,Йота,A-973,10/31/2015,1237038.299
universalis,Гамма,D-761,9/30/2017,1237303.317
universalis,Бета,E-923,7/31/2018,1237771.149
universalis,Гамма,E-638,10/31/2017,1239805.707
universalis,Каппа,A-962,8/31/2015,1239881.72
universalis,Эпсилон,D-839,9/30/2017,1242186.589
universalis,Альфа,E-649,5/31/2018,1242521.731
universalis,Йота,F-922,11/30/2017,1242811.151
universalis,Эпсилон,D-839,6/30/2017,1243675.476
universalis,Эпсилон,B-773,5/31/2018,1244029.833
universalis,Альфа,B-785,4/30/2018,1244423.272
universalis,Йота,A-800,4/30/2018,1244450.113
universalis,Эта,F-834,3/31/2016,1244932.283
universalis,Эта,D-651,9/30/2015,1246528.284
universalis,Каппа,F-724,12/31/2015,1246542.095
universalis,Йота,A-973,11/30/2015,1248145.122
universalis,Каппа,A-735,5/31/2015,1248840.765
universalis,Йота,F-922,8/31/2017,1250117.619
universalis,Дзета,C-757,8/31/2016,1250141.552
universalis,Лямбда,A-746,2/28/2015,1250536.098
universalis,Дзета,C-757,7/31/2016,1250879.282
universalis,Эта,B-889,5/31/2015,1252276.925
universalis,Каппа,C-887,3/31/2015,1252537.692
universalis,Дзета,C-822,12/31/2016,1253096.825
universalis,Каппа,F-610,6/30/2016,1253582.763
universalis,Каппа,A-850,11/30/2017,1253858.092
universalis,Гамма,D-761,7/31/2017,1254161.482
universalis,Бета,E-758,3/31/2018,1256198.698
universalis,Лямбда,C-964,11/30/2017,1258883.446
universalis,Эпсилон,B-895,9/30/2016,1258984.238
universalis,Каппа,A-850,10/31/2017,1259169.734
universalis,Йота,E-854,6/30/2018,1259352.573
universalis,Лямбда,A-746,10/31/2014,1259953.119
universalis,Гамма,D-761,11/30/2017,1260164.565
universalis,Эта,E-846,9/30/2014,1260232.853
universalis,Эпсилон,B-773,12/31/2017,1261526.991
universalis,Гамма,D-761,10/31/2017,1261532.004
universalis,Дзета,C-757,11/30/2016,1261643.021
universalis,Эпсилон,E-747,4/30/2017,1261960.731
universalis,Дзета,A-700,3/31/2018,1261998.059
universalis,Бета,E-758,10/31/2018,1262563.262
universalis,Йота,D-829,6/30/2016,1265818.437
universalis,Эта,B-889,12/31/2014,1266049.539
universalis,Каппа,C-887,4/30/2015,1266143.198
universalis,Эпсилон,B-855,9/30/2018,1267124.271
universalis,Эпсилон,D-927,5/31/2016,1268752.1
universalis,Лямбда,E-996,4/30/2015,1269784.776
universalis,Альфа,E-649,6/30/2018,1269926.046
universalis,Бета,E-923,1/31/2018,1270774.295
universalis,Дзета,C-715,6/30/2015,1270831.074
universalis,Эпсилон,E-747,3/31/2017,1271356.856
universalis,Эпсилон,B-895,2/28/2017,1271378.76
universalis,Тета,C-874,11/30/2015,1271644.79
universalis,Каппа,A-962,9/30/2015,1271991.659
universalis,Гамма,D-761,8/31/2017,1272669.208
universalis,Йота,C-720,3/31/2015,1273006.046
universalis,Эта,D-651,2/28/2016,1273047.635
universalis,Лямбда,A-814,12/31/2016,1273946.724
universalis,Эпсилон,B-773,6/30/2018,1274005.922
universalis,Бета,E-923,6/30/2018,1274528.629
universalis,Эпсилон,B-855,10/31/2018,1274851.075
universalis,Альфа,A-713,12/31/2014,1274981.389
universalis,Гамма,E-638,7/31/2017,1277574.266
universalis,Гамма,E-638,8/31/2017,1277710.326
universalis,Каппа,A-735,6/30/2015,1278475.718
universalis,Каппа,A-850,7/31/2017,1279580.056
universalis,Дзета,F-863,4/30/2014,1280074.496
universalis,Бета,E-923,2/28/2018,1280530.613
universalis,Альфа,B-785,3/31/2018,1281253.749
universalis,Эпсилон,B-773,9/30/2018,1281563.965
universalis,Лямбда,A-814,7/31/2017,1281695.147
universalis,Дзета,C-715,12/31/2014,1281907.447
universalis,Дзета,C-757,10/31/2016,1282240.548
universalis,Йота,C-720,4/30/2015,1282602.894
universalis,Бета,E-923,3/31/2017,1282853.668
universalis,Эта,F-834,5/31/2016,1285664.64
universalis,Дзета,C-757,1/31/2017,1286876.501
universalis,Эта,E-846,7/31/2014,1287632.632
universalis,Каппа,A-850,8/31/2017,1289524.796
universalis,Эпсилон,D-839,1/31/2018,1290169.863
universalis,Каппа,F-610,9/30/2016,1290488.191
universalis,Лямбда,E-996,3/31/2015,1290576.716
universalis,Лямбда,A-814,9/30/2017,1291634.537
universalis,Дзета,C-715,9/30/2015,1291861.337
universalis,Каппа,A-962,4/30/2015,1293750.538
universalis,Альфа,A-713,6/30/2015,1294212.565
universalis,Каппа,A-735,9/30/2015,1294541.061
universalis,Эпсилон,B-895,7/31/2016,1294975.774
universalis,Каппа,A-735,12/31/2014,1295839.315
universalis,Гамма,F-891,6/30/2016,1295967.452
universalis,Эпсилон,E-747,12/31/2016,1296069.935
universalis,Каппа,F-610,2/28/2017,1297052.883
universalis,Йота,A-800,3/31/2018,1297285.485
universalis,Каппа,D-949,4/30/2016,1297945.475
universalis,Каппа,A-962,5/31/2015,1299048.359
universalis,Лямбда,A-814,1/31/2018,1299499.193
universalis,Эпсилон,B-855,7/31/2018,1299748.151
universalis,Тета,C-874,10/31/2015,1300131.919
universalis,Йота,C-735,9/30/2015,1301388.536
universalis,Гамма,E-638,4/30/2018,1301475.713
universalis,Каппа,A-962,3/31/2015,1302115.451
universalis,Каппа,F-724,5/31/2016,1302349.362
universalis,Лямбда,A-746,1/31/2015,1302635.129
universalis,Лямбда,A-814,2/28/2018,1303476.368
universalis,Йота,C-735,7/31/2015,1303953.898
universalis,Эта,D-651,7/31/2015,1306452.391
universalis,Дзета,A-700,12/31/2017,1306473.906
universalis,Бета,E-923,11/30/2017,1307183.849
universalis,Дзета,C-715,2/28/2016,1307688.927
universalis,Альфа,E-649,9/30/2018,1308027.518
universalis,Эта,D-651,11/30/2015,1308794.864
universalis,Тета,C-874,1/31/2016,1309500.249
universalis,Йота,E-854,9/30/2018,1309525.375
universalis,Гамма,F-891,9/30/2016,1309796.814
universalis,Эпсилон,A-641,4/30/2017,1310164.667
universalis,Лямбда,A-746,11/30/2014,1310303.26
universalis,Йота,A-973,1/31/2016,1310303.285
universalis,Эпсилон,D-927,6/30/2016,1311210.264
universalis,Лямбда,E-996,5/31/2015,1311635.38
universalis,Альфа,B-642,9/30/2016,1312865.118
universalis,Йота,C-720,5/31/2015,1313560.015
universalis,Эпсилон,B-895,8/31/2016,1314582.451
universalis,Эпсилон,B-773,10/31/2018,1314855.1
universalis,Эпсилон,D-839,10/31/2017,1316313.15
universalis,Бета,D-662,4/30/2014,1317488.407
universalis,Лямбда,C-964,4/30/2018,1318536.041
universalis,Эта,D-651,8/31/2015,1319641.3
universalis,Йота,C-735,2/28/2016,1321600.058
universalis,Каппа,F-724,6/30/2016,1321749.429
universalis,Дзета,A-700,5/31/2018,1323201.222
universalis,Йота,F-922,4/30/2018,1323785.68
universalis,Йота,C-735,11/30/2015,1324404.145
universalis,Альфа,E-649,10/31/2018,1324845.157
universalis,Альфа,B-642,2/28/2017,1325059.009
universalis,Эпсилон,B-773,7/31/2018,1325842.879
universalis,Эпсилон,A-641,3/31/2017,1327238.265
universalis,Эпсилон,D-839,7/31/2017,1327426.944
universalis,Эта,F-834,12/31/2015,1328729.591
universalis,Йота,E-854,10/31/2018,1328974.311
universalis,Эпсилон,B-773,8/31/2018,1329541.874
universalis,Каппа,D-949,3/31/2016,1329963.275
universalis,Гамма,D-761,4/30/2018,1330267.81
universalis,Дзета,F-863,3/31/2014,1330429.011
universalis,Бета,E-758,12/31/2017,1330603.612
universalis,Альфа,E-649,7/31/2018,1331280.102
universalis,Йота,D-829,9/30/2016,1331736.67
universalis,Тета,F-755,4/30/2014,1333578.025
universalis,Эпсилон,B-855,8/31/2018,1333985.18
universalis,Йота,E-854,7/31/2018,1335322.973
universalis,Йота,D-829,2/28/2017,1335396.427
universalis,Эпсилон,D-839,8/31/2017,1335736.496
universalis,Каппа,A-735,7/31/2015,1336185.481
universalis,Йота,A-800,5/31/2018,1338664.602
universalis,Эпсилон,D-839,11/30/2017,1339585.584
universalis,Каппа,A-735,8/31/2015,1340480.722
universalis,Эпсилон,D-927,2/28/2017,1340805.973
universalis,Йота,C-735,10/31/2015,1342015.242
universalis,Дзета,C-715,11/30/2015,1342313.668
universalis,Эпсилон,D-927,9/30/2016,1342595.607
universalis,Бета,E-923,12/31/2016,1343549.24
universalis,Каппа,A-850,4/30/2018,1344065.467
universalis,Эта,E-846,10/31/2014,1344506.21
universalis,Лямбда,A-814,8/31/2017,1345260.318
universalis,Дзета,C-757,4/30/2017,1346899.951
universalis,Эта,F-834,2/28/2017,1347096.014
universalis,Альфа,E-649,8/31/2018,1349707.252
universalis,Йота,C-735,8/31/2015,1351060.079
universalis,Каппа,F-610,11/30/2016,1353484.468
universalis,Бета,E-923,10/31/2017,1353502.194
universalis,Бета,D-662,3/31/2014,1353932.65
universalis,Каппа,F-610,7/31/2016,1354041.164
universalis,Альфа,B-642,7/31/2016,1355112.348
universalis,Дзета,C-715,8/31/2015,1356069.697
universalis,Эта,F-834,8/31/2016,1356121.59
universalis,Йота,F-922,3/31/2018,1357474.491
universalis,Йота,A-800,6/30/2018,1357600.849
universalis,Лямбда,A-814,10/31/2017,1357990.533
universalis,Эта,E-846,8/31/2014,1360036.695
universalis,Каппа,D-949,9/30/2016,1361581.245
universalis,Альфа,E-649,12/31/2017,1361802.549
universalis,Эта,F-834,9/30/2016,1361931.248
universalis,Эта,F-834,6/30/2016,1361986.214
universalis,Йота,E-854,8/31/2018,1362188.919
universalis,Дзета,C-715,7/31/2015,1362584.838
universalis,Тета,F-755,3/31/2014,1362730.329
universalis,Гамма,F-891,7/31/2016,1363945.066
universalis,Каппа,D-949,6/30/2016,1364001.454
universalis,Дзета,A-700,6/30/2018,1364436.601
universalis,Каппа,F-610,8/31/2016,1364456.776
universalis,Каппа,A-735,2/28/2016,1366035.905
universalis,Гамма,F-891,1/31/2017,1367649.753
universalis,Эта,F-834,1/31/2017,1369444.541
universalis,Каппа,F-724,2/28/2017,1370497.692
universalis,Каппа,D-949,2/28/2017,1370523.177
universalis,Каппа,F-724,9/30/2016,1371164.125
universalis,Гамма,F-891,8/31/2016,1371785.562
